date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho,days_to_expiration
2024-06-24,AAPL,2024-07-19,260.0,Put,51.3,52.35,0.5133,-0.9548,0.0046,-0.0401,0.0507,-0.054,25 days
2024-06-24,AAPL,2024-07-19,265.0,Put,56.3,57.4,0.5533,-0.955,0.0042,-0.0436,0.0515,-0.0559,25 days
2024-06-24,AAPL,2024-07-19,270.0,Put,61.3,62.35,0.5825,-0.9591,0.0038,-0.0424,0.0502,-0.0546,25 days
2024-06-24,AAPL,2024-08-16,145.0,Put,0.07,0.08,0.4057,-0.0068,0.0005,-0.0055,0.0151,-0.0021,53 days
2024-06-24,AAPL,2024-08-16,150.0,Put,0.09,0.1,0.3834,-0.0089,0.0007,-0.0066,0.0191,-0.0028,53 days
2024-06-24,AAPL,2024-08-16,155.0,Put,0.1,0.13,0.3589,-0.0112,0.001,-0.0076,0.0234,-0.0035,53 days
2024-06-24,AAPL,2024-08-16,160.0,Put,0.15,0.17,0.3413,-0.0158,0.0014,-0.0097,0.0315,-0.005,53 days
2024-06-24,AAPL,2024-08-16,165.0,Put,0.2,0.23,0.3219,-0.0217,0.002,-0.0119,0.0412,-0.0068,53 days
2024-06-24,AAPL,2024-08-16,170.0,Put,0.26,0.3,0.3007,-0.0291,0.0027,-0.0141,0.0527,-0.0092,53 days
2024-06-24,AAPL,2024-08-16,175.0,Put,0.39,0.42,0.2848,-0.0422,0.0039,-0.018,0.0715,-0.0133,53 days
2024-06-24,AAPL,2024-08-16,180.0,Put,0.58,0.6,0.269,-0.0612,0.0057,-0.0229,0.0997,-0.0179,53 days
2024-06-24,AAPL,2024-08-16,185.0,Put,0.87,1.0,0.2592,-0.0933,0.0081,-0.0301,0.1397,-0.027,53 days
2024-06-24,AAPL,2024-08-16,190.0,Put,1.38,1.49,0.248,-0.1377,0.0112,-0.0376,0.18,-0.0392,53 days
2024-06-24,AAPL,2024-08-16,195.0,Put,2.17,2.29,0.2398,-0.2011,0.0149,-0.0457,0.2227,-0.0563,53 days
2024-06-24,AAPL,2024-08-16,200.0,Put,3.3,3.5,0.2326,-0.284,0.0186,-0.0524,0.2708,-0.0773,53 days
2024-06-24,AAPL,2024-08-16,205.0,Put,5.0,5.2,0.2285,-0.3857,0.0216,-0.0568,0.3049,-0.1006,53 days
2024-06-24,AAPL,2024-08-16,210.0,Put,7.25,7.5,0.2256,-0.4985,0.0232,-0.0566,0.3158,-0.1229,53 days
2024-06-24,AAPL,2024-08-16,215.0,Put,10.1,10.35,0.2229,-0.6137,0.0231,-0.0514,0.3027,-0.1386,53 days
2024-06-24,AAPL,2024-08-16,220.0,Put,13.45,14.0,0.224,-0.7193,0.0212,-0.0431,0.2618,-0.1433,53 days
2024-06-24,AAPL,2024-08-16,225.0,Put,17.3,18.0,0.2234,-0.8136,0.0185,-0.0318,0.216,-0.1322,53 days
2024-06-24,AAPL,2024-08-16,230.0,Put,21.65,22.4,0.2257,-0.8876,0.0153,-0.0208,0.1498,-0.1059,53 days
2024-06-24,AAPL,2024-08-16,235.0,Put,26.3,27.4,0.2453,-0.9198,0.0123,-0.017,0.1196,-0.0896,53 days
2024-06-24,AAPL,2024-08-16,240.0,Put,31.25,32.6,0.2836,-0.919,0.0102,-0.0208,0.1223,-0.0985,53 days
2024-06-24,AAPL,2024-08-16,245.0,Put,36.25,37.2,0.2917,-0.9493,0.0085,-0.0139,0.0817,-0.0706,53 days
2024-06-24,AAPL,2024-08-16,250.0,Put,41.25,42.2,0.3196,-0.953,0.0073,-0.0145,0.0804,-0.0708,53 days
2024-06-24,AAPL,2024-08-16,255.0,Put,46.25,47.65,0.3732,-0.9326,0.0066,-0.0248,0.1028,-0.1029,53 days
2024-06-24,AAPL,2024-08-16,260.0,Put,51.25,52.15,0.3683,-0.9615,0.0056,-0.0137,0.067,-0.0668,53 days
2024-06-24,AAPL,2024-08-16,265.0,Put,56.25,57.15,0.3935,-0.9635,0.005,-0.014,0.0655,-0.0671,53 days
2024-06-24,AAPL,2024-08-16,270.0,Put,61.25,62.2,0.4219,-0.9623,0.0047,-0.0163,0.0664,-0.072,53 days
2024-06-26,AAPL,2024-07-12,150.0,Put,0.0,0.07,0.7031,-0.0065,0.0005,-0.0178,0.0082,-0.0006,16 days
2024-06-26,AAPL,2024-07-12,155.0,Put,0.02,0.04,0.6262,-0.0059,0.0005,-0.0144,0.0074,-0.0005,16 days
2024-06-26,AAPL,2024-07-12,160.0,Put,0.01,0.04,0.5492,-0.0049,0.0005,-0.0108,0.0064,-0.0004,16 days
2024-06-26,AAPL,2024-07-12,165.0,Put,0.01,0.04,0.4963,-0.0054,0.0007,-0.0106,0.007,-0.0005,16 days
2024-06-26,AAPL,2024-07-12,170.0,Put,0.01,0.05,0.4566,-0.0072,0.0009,-0.0125,0.0089,-0.0007,16 days
2024-06-26,AAPL,2024-07-12,175.0,Put,0.02,0.04,0.4077,-0.0084,0.0012,-0.0128,0.0103,-0.0008,16 days
2024-06-26,AAPL,2024-07-12,180.0,Put,0.06,0.07,0.3663,-0.0112,0.0018,-0.0147,0.0132,-0.001,16 days
2024-06-26,AAPL,2024-07-12,187.5,Put,0.1,0.12,0.3126,-0.0208,0.0035,-0.0212,0.0224,-0.002,16 days
2024-06-26,AAPL,2024-07-12,192.5,Put,0.15,0.17,0.2756,-0.0325,0.0059,-0.0269,0.0324,-0.0031,16 days
2024-06-26,AAPL,2024-07-12,195.0,Put,0.2,0.23,0.2615,-0.044,0.0079,-0.0325,0.0416,-0.0042,16 days
2024-06-26,AAPL,2024-07-12,200.0,Put,0.38,0.4,0.2315,-0.0812,0.0146,-0.0462,0.0714,-0.0072,16 days
2024-06-26,AAPL,2024-07-12,205.0,Put,0.84,0.87,0.211,-0.1672,0.0268,-0.0689,0.1161,-0.0144,16 days
2024-06-26,AAPL,2024-07-12,210.0,Put,1.98,2.03,0.201,-0.3327,0.0411,-0.0926,0.163,-0.0273,16 days
2024-06-26,AAPL,2024-07-12,212.5,Put,2.92,3.0,0.1982,-0.4412,0.0456,-0.0972,0.1763,-0.0347,16 days
2024-06-26,AAPL,2024-07-12,217.5,Put,5.35,5.95,0.1883,-0.6772,0.0456,-0.0781,0.1624,-0.045,16 days
2024-06-26,AAPL,2024-07-12,222.5,Put,9.35,9.95,0.1946,-0.8565,0.0315,-0.0455,0.1009,-0.0405,16 days
2024-06-26,AAPL,2024-07-12,225.0,Put,11.6,12.45,0.2137,-0.8946,0.0245,-0.0393,0.0845,-0.037,16 days
2024-06-26,AAPL,2024-07-12,230.0,Put,16.35,17.4,0.2482,-0.9424,0.0156,-0.0275,0.0517,-0.0285,16 days
2024-06-26,AAPL,2024-07-12,235.0,Put,21.3,22.3,0.2802,-0.9694,0.0105,-0.0172,0.0316,-0.0191,16 days
2024-06-26,AAPL,2024-07-12,240.0,Put,26.3,27.3,0.3279,-0.9734,0.0079,-0.0181,0.0295,-0.0191,16 days
2024-06-26,AAPL,2024-07-12,245.0,Put,31.3,32.3,0.3732,-0.9763,0.0063,-0.0189,0.0261,-0.0191,16 days
2024-06-26,AAPL,2024-07-12,250.0,Put,36.3,37.3,0.4167,-0.9784,0.0052,-0.0195,0.0236,-0.0192,16 days
2024-06-26,AAPL,2024-07-12,255.0,Put,41.3,42.3,0.4586,-0.9802,0.0044,-0.0201,0.0218,-0.0192,16 days
2024-06-26,AAPL,2024-07-12,260.0,Put,46.3,47.3,0.4995,-0.9816,0.0038,-0.0208,0.0214,-0.0193,16 days
2024-06-26,AAPL,2024-07-12,265.0,Put,51.3,52.3,0.5389,-0.9828,0.0033,-0.0215,0.0196,-0.0194,16 days
2024-06-26,AAPL,2024-07-12,270.0,Put,56.3,57.3,0.5769,-0.9838,0.0029,-0.0221,0.0179,-0.0196,16 days
2024-06-26,AAPL,2024-07-12,275.0,Put,61.3,62.3,0.6143,-0.9846,0.0027,-0.0227,0.0177,-0.0197,16 days
2024-06-26,AAPL,2024-07-26,150.0,Put,0.01,0.04,0.484,-0.0041,0.0004,-0.0059,0.0075,-0.0007,30 days
2024-06-26,AAPL,2024-07-26,155.0,Put,0.01,0.07,0.4733,-0.007,0.0006,-0.0092,0.012,-0.0013,30 days
2024-06-26,AAPL,2024-07-26,160.0,Put,0.03,0.07,0.4142,-0.0059,0.0006,-0.0069,0.0102,-0.001,30 days
2024-06-26,AAPL,2024-07-26,165.0,Put,0.02,0.1,0.3832,-0.0075,0.0008,-0.0078,0.0127,-0.0013,30 days
2024-06-26,AAPL,2024-07-26,170.0,Put,0.05,0.12,0.3598,-0.0109,0.0013,-0.0101,0.0176,-0.0019,30 days
2024-06-26,AAPL,2024-07-26,175.0,Put,0.08,0.12,0.3271,-0.0138,0.0017,-0.0112,0.0215,-0.0025,30 days
2024-06-26,AAPL,2024-07-26,180.0,Put,0.11,0.2,0.3083,-0.0215,0.0027,-0.0154,0.0315,-0.0039,30 days
2024-06-26,AAPL,2024-07-26,185.0,Put,0.18,0.25,0.2806,-0.0312,0.0041,-0.019,0.043,-0.0056,30 days
2024-06-26,AAPL,2024-07-26,190.0,Put,0.29,0.32,0.2542,-0.0461,0.0062,-0.0236,0.0625,-0.0077,30 days
2024-06-26,AAPL,2024-07-26,195.0,Put,0.47,0.5,0.2319,-0.0743,0.0099,-0.031,0.0896,-0.0123,30 days
2024-06-26,AAPL,2024-07-26,200.0,Put,0.84,0.87,0.2148,-0.1272,0.016,-0.0418,0.1285,-0.0208,30 days
2024-06-26,AAPL,2024-07-26,205.0,Put,1.59,1.64,0.2038,-0.2204,0.0241,-0.0552,0.1842,-0.0348,30 days
2024-06-26,AAPL,2024-07-26,210.0,Put,2.97,3.05,0.1974,-0.3591,0.0318,-0.0652,0.2293,-0.0539,30 days
2024-06-26,AAPL,2024-07-26,215.0,Put,5.2,5.3,0.1943,-0.5284,0.0352,-0.065,0.2419,-0.0724,30 days
2024-06-26,AAPL,2024-07-26,220.0,Put,7.95,8.75,0.1915,-0.6997,0.033,-0.0519,0.2122,-0.0808,30 days
2024-06-26,AAPL,2024-07-26,225.0,Put,11.9,12.75,0.1942,-0.8389,0.0263,-0.0332,0.1486,-0.0712,30 days
2024-06-26,AAPL,2024-07-26,230.0,Put,16.65,17.3,0.2124,-0.9134,0.019,-0.0216,0.0963,-0.0537,30 days
2024-06-26,AAPL,2024-07-26,235.0,Put,21.25,22.35,0.2273,-0.9647,0.0138,-0.0102,0.0505,-0.0274,30 days
2024-06-26,AAPL,2024-07-26,240.0,Put,26.25,27.4,0.2705,-0.962,0.0104,-0.013,0.0529,-0.0343,30 days
2024-06-26,AAPL,2024-07-26,245.0,Put,31.25,32.35,0.3,-0.9724,0.0084,-0.0117,0.0405,-0.0272,30 days
2024-06-26,AAPL,2024-07-26,250.0,Put,36.25,37.35,0.334,-0.9749,0.007,-0.0122,0.0363,-0.0272,30 days
2024-06-26,AAPL,2024-07-26,255.0,Put,41.25,42.35,0.367,-0.9768,0.0059,-0.0127,0.0357,-0.0271,30 days
2024-06-26,AAPL,2024-07-26,260.0,Put,46.25,47.35,0.3987,-0.9784,0.0052,-0.0132,0.0326,-0.0271,30 days
2024-06-26,AAPL,2024-07-26,265.0,Put,51.25,52.35,0.4294,-0.9797,0.0045,-0.0136,0.0308,-0.0271,30 days
2024-06-26,AAPL,2024-07-26,270.0,Put,56.25,57.35,0.4594,-0.9808,0.0041,-0.014,0.0304,-0.0271,30 days
2024-06-26,AAPL,2024-07-26,275.0,Put,61.25,62.35,0.4883,-0.9818,0.0037,-0.0143,0.0283,-0.0271,30 days
2024-06-26,AAPL,2024-08-16,150.0,Put,0.09,0.1,0.4137,-0.0082,0.0006,-0.007,0.0179,-0.0025,51 days
2024-06-26,AAPL,2024-08-16,155.0,Put,0.11,0.12,0.3894,-0.0103,0.0008,-0.008,0.0219,-0.0032,51 days
2024-06-26,AAPL,2024-08-16,160.0,Put,0.12,0.16,0.3655,-0.0131,0.0011,-0.0092,0.0269,-0.0041,51 days
2024-06-26,AAPL,2024-08-16,165.0,Put,0.16,0.2,0.3444,-0.0173,0.0015,-0.011,0.0342,-0.0054,51 days
2024-06-26,AAPL,2024-08-16,170.0,Put,0.24,0.25,0.3261,-0.024,0.0021,-0.0136,0.045,-0.0075,51 days
2024-06-26,AAPL,2024-08-16,175.0,Put,0.32,0.37,0.3097,-0.0339,0.003,-0.0172,0.0601,-0.0106,51 days
2024-06-26,AAPL,2024-08-16,180.0,Put,0.44,0.46,0.2885,-0.0455,0.0041,-0.0203,0.079,-0.0131,51 days
2024-06-26,AAPL,2024-08-16,185.0,Put,0.63,0.65,0.2721,-0.0649,0.0058,-0.0251,0.1079,-0.0186,51 days
2024-06-26,AAPL,2024-08-16,190.0,Put,0.93,0.96,0.2579,-0.0944,0.0082,-0.0313,0.142,-0.0267,51 days
2024-06-26,AAPL,2024-08-16,195.0,Put,1.43,1.47,0.2468,-0.1392,0.0114,-0.039,0.1802,-0.0389,51 days
2024-06-26,AAPL,2024-08-16,200.0,Put,2.22,2.27,0.2385,-0.2028,0.015,-0.0472,0.2283,-0.0556,51 days
2024-06-26,AAPL,2024-08-16,205.0,Put,3.4,3.5,0.2324,-0.287,0.0187,-0.0544,0.2718,-0.0765,51 days
2024-06-26,AAPL,2024-08-16,210.0,Put,5.1,5.2,0.2278,-0.3888,0.0217,-0.0585,0.3061,-0.0991,51 days
2024-06-26,AAPL,2024-08-16,215.0,Put,7.3,7.4,0.2254,-0.4972,0.0232,-0.0584,0.3172,-0.1199,51 days
2024-06-26,AAPL,2024-08-16,220.0,Put,10.25,10.4,0.2231,-0.6172,0.0231,-0.0526,0.3035,-0.1351,51 days
2024-06-26,AAPL,2024-08-16,225.0,Put,13.6,14.1,0.2246,-0.7224,0.0212,-0.044,0.2622,-0.1388,51 days
2024-06-26,AAPL,2024-08-16,230.0,Put,17.5,18.05,0.2235,-0.8179,0.0186,-0.0319,0.2134,-0.1262,51 days
2024-06-26,AAPL,2024-08-16,235.0,Put,21.75,22.65,0.228,-0.8888,0.0154,-0.0211,0.1494,-0.1012,51 days
2024-06-26,AAPL,2024-08-16,240.0,Put,26.6,27.1,0.2282,-0.9518,0.0125,-0.0095,0.0819,-0.0548,51 days
2024-06-26,AAPL,2024-08-16,245.0,Put,31.3,32.35,0.2536,-0.9624,0.0103,-0.009,0.0658,-0.0453,51 days
2024-06-26,AAPL,2024-08-16,250.0,Put,36.3,37.35,0.2819,-0.9657,0.0086,-0.0095,0.0636,-0.0452,51 days
2024-06-26,AAPL,2024-08-16,255.0,Put,41.35,42.3,0.3087,-0.9682,0.0074,-0.01,0.057,-0.0453,51 days
2024-06-26,AAPL,2024-08-16,260.0,Put,46.35,47.35,0.3396,-0.9658,0.0064,-0.0118,0.0594,-0.0547,51 days
2024-06-26,AAPL,2024-08-16,265.0,Put,51.35,52.35,0.3652,-0.9678,0.0057,-0.0123,0.0583,-0.0546,51 days
2024-06-26,AAPL,2024-08-16,270.0,Put,56.35,57.3,0.3845,-0.9734,0.0051,-0.0111,0.0484,-0.0455,51 days
2024-06-26,AAPL,2024-08-16,275.0,Put,61.3,62.3,0.4023,-0.9788,0.0044,-0.008,0.0434,-0.0369,51 days
2024-06-28,AAPL,2024-07-12,145.0,Put,0.0,0.09,0.8212,-0.0076,0.0006,-0.0252,0.0087,-0.0006,14 days
2024-06-28,AAPL,2024-07-12,155.0,Put,0.01,0.12,0.7168,-0.0112,0.001,-0.0308,0.0122,-0.0009,14 days
2024-06-28,AAPL,2024-07-12,160.0,Put,0.01,0.04,0.6138,-0.0087,0.0009,-0.021,0.0097,-0.0007,14 days
2024-06-28,AAPL,2024-07-12,165.0,Put,0.01,0.04,0.5108,-0.0057,0.0007,-0.0121,0.0067,-0.0004,14 days
2024-06-28,AAPL,2024-07-12,170.0,Put,0.02,0.03,0.4558,-0.0064,0.0009,-0.0119,0.0074,-0.0005,14 days
2024-06-28,AAPL,2024-07-12,175.0,Put,0.01,0.04,0.4008,-0.0072,0.0012,-0.0115,0.0082,-0.0005,14 days
2024-06-28,AAPL,2024-07-12,180.0,Put,0.04,0.05,0.3524,-0.009,0.0016,-0.0123,0.01,-0.0007,14 days
2024-06-28,AAPL,2024-07-12,185.0,Put,0.05,0.09,0.3176,-0.0147,0.0028,-0.0169,0.0154,-0.0012,14 days
2024-06-28,AAPL,2024-07-12,190.0,Put,0.08,0.13,0.279,-0.0238,0.0048,-0.0221,0.0231,-0.0019,14 days
2024-06-28,AAPL,2024-07-12,195.0,Put,0.16,0.22,0.2463,-0.0446,0.0092,-0.0325,0.0389,-0.0036,14 days
2024-06-28,AAPL,2024-07-12,197.5,Put,0.24,0.3,0.2311,-0.0637,0.0131,-0.0403,0.0532,-0.0049,14 days
2024-06-28,AAPL,2024-07-12,202.5,Put,0.58,0.71,0.2092,-0.1432,0.0264,-0.0648,0.097,-0.0107,14 days
2024-06-28,AAPL,2024-07-12,207.5,Put,1.32,1.95,0.1955,-0.3107,0.0445,-0.0916,0.1446,-0.022,14 days
2024-06-28,AAPL,2024-07-12,210.0,Put,2.43,3.0,0.2031,-0.4325,0.0481,-0.1041,0.162,-0.0293,14 days
2024-06-28,AAPL,2024-07-12,215.0,Put,4.1,6.0,0.1682,-0.7114,0.0544,-0.0659,0.1424,-0.0375,14 days
2024-06-28,AAPL,2024-07-12,220.0,Put,7.7,11.15,0.1977,-0.8732,0.0326,-0.043,0.0884,-0.0324,14 days
2024-06-28,AAPL,2024-07-12,222.5,Put,10.0,13.35,0.1895,-0.9548,0.0244,-0.0152,0.0414,-0.0161,14 days
2024-06-28,AAPL,2024-07-12,227.5,Put,15.0,18.5,0.267,-0.9428,0.0159,-0.0307,0.0473,-0.0244,14 days
2024-06-28,AAPL,2024-07-12,232.5,Put,20.0,24.1,0.3798,-0.9089,0.0125,-0.0724,0.0703,-0.0368,14 days
2024-06-28,AAPL,2024-07-12,237.5,Put,24.55,29.0,0.3845,-0.9536,0.0089,-0.0399,0.0413,-0.0264,14 days
2024-06-28,AAPL,2024-07-12,240.0,Put,27.05,31.45,0.4035,-0.9602,0.0078,-0.0364,0.0348,-0.0244,14 days
2024-06-28,AAPL,2024-07-12,245.0,Put,32.05,36.5,0.4612,-0.9604,0.0065,-0.0429,0.0355,-0.0265,14 days
2024-06-28,AAPL,2024-07-12,255.0,Put,42.05,46.7,0.586,-0.9552,0.0051,-0.0638,0.039,-0.0323,14 days
2024-06-28,AAPL,2024-07-12,260.0,Put,47.05,50.85,0.6206,-0.9624,0.0043,-0.0579,0.0343,-0.0303,14 days
2024-06-28,AAPL,2024-07-12,265.0,Put,52.05,56.55,0.6553,-0.9676,0.0037,-0.0539,0.031,-0.0288,14 days
2024-06-28,AAPL,2024-07-12,270.0,Put,58.7,60.85,0.8159,-0.9352,0.0042,-0.1297,0.0518,-0.0444,14 days
2024-06-28,AAPL,2024-07-12,275.0,Put,62.05,66.4,0.7087,-0.9787,0.0028,-0.0396,0.0223,-0.0232,14 days
2024-06-28,AAPL,2024-07-26,145.0,Put,0.01,0.07,0.5676,-0.0062,0.0005,-0.0101,0.0102,-0.001,28 days
2024-06-28,AAPL,2024-07-26,155.0,Put,0.01,0.11,0.5058,-0.0104,0.0009,-0.0141,0.0161,-0.0017,28 days
2024-06-28,AAPL,2024-07-26,160.0,Put,0.02,0.12,0.4338,-0.008,0.0008,-0.0095,0.0128,-0.0013,28 days
2024-06-28,AAPL,2024-07-26,165.0,Put,0.03,0.14,0.4014,-0.0102,0.0011,-0.0109,0.0159,-0.0017,28 days
2024-06-28,AAPL,2024-07-26,170.0,Put,0.05,0.12,0.3591,-0.0114,0.0014,-0.0106,0.0174,-0.0019,28 days
2024-06-28,AAPL,2024-07-26,175.0,Put,0.04,0.18,0.3294,-0.0155,0.002,-0.0127,0.0228,-0.0026,28 days
2024-06-28,AAPL,2024-07-26,180.0,Put,0.1,0.18,0.2981,-0.0211,0.0029,-0.0148,0.0296,-0.0035,28 days
2024-06-28,AAPL,2024-07-26,185.0,Put,0.19,0.26,0.2771,-0.0342,0.0046,-0.0203,0.0443,-0.0057,28 days
2024-06-28,AAPL,2024-07-26,190.0,Put,0.29,0.33,0.2469,-0.0501,0.0072,-0.0244,0.0652,-0.0077,28 days
2024-06-28,AAPL,2024-07-26,195.0,Put,0.35,0.57,0.2183,-0.0781,0.0115,-0.0299,0.0904,-0.0118,28 days
2024-06-28,AAPL,2024-07-26,200.0,Put,1.0,1.14,0.2161,-0.1581,0.0194,-0.0479,0.1453,-0.0233,28 days
2024-06-28,AAPL,2024-07-26,205.0,Put,1.7,2.23,0.2023,-0.2682,0.0286,-0.059,0.1968,-0.0376,28 days
2024-06-28,AAPL,2024-07-26,210.0,Put,3.8,4.1,0.2089,-0.4326,0.0338,-0.0696,0.229,-0.0565,28 days
2024-06-28,AAPL,2024-07-26,215.0,Put,6.1,7.35,0.2126,-0.6017,0.034,-0.0653,0.222,-0.0694,28 days
2024-06-28,AAPL,2024-07-26,220.0,Put,9.95,11.1,0.2293,-0.7375,0.0284,-0.0561,0.1895,-0.0724,28 days
2024-06-28,AAPL,2024-07-26,225.0,Put,14.2,15.4,0.2447,-0.8379,0.0225,-0.0419,0.1414,-0.065,28 days
2024-06-28,AAPL,2024-07-26,230.0,Put,17.15,20.7,0.2223,-0.9692,0.0171,-0.0066,0.0442,-0.0172,28 days
2024-06-28,AAPL,2024-07-26,235.0,Put,22.05,25.9,0.2301,-1.0,0.0002,0.0,0.0,0.0,28 days
2024-06-28,AAPL,2024-07-26,240.0,Put,27.05,30.8,0.2657,-1.0,0.0003,0.0,0.0,0.0,28 days
2024-06-28,AAPL,2024-07-26,245.0,Put,32.1,35.9,0.2673,-1.0,0.0,0.0,0.0,0.0,28 days
2024-06-28,AAPL,2024-07-26,255.0,Put,42.1,45.9,0.2927,-1.0,0.0,0.0,0.0,0.0,28 days
2024-06-28,AAPL,2024-07-26,260.0,Put,47.1,50.8,0.3216,-1.0,0.0,0.0,0.0,0.0,28 days
2024-06-28,AAPL,2024-07-26,265.0,Put,52.1,55.9,0.3315,-1.0,0.0,0.0,0.0,0.0,28 days
2024-06-28,AAPL,2024-07-26,270.0,Put,57.1,60.8,0.3722,-1.0,0.0,0.0,0.0,0.0,28 days
2024-06-28,AAPL,2024-07-26,275.0,Put,62.1,65.9,0.4129,-1.0,0.0,0.0,0.0,0.0,28 days
2024-06-28,AAPL,2024-08-16,145.0,Put,0.05,0.08,0.4287,-0.0058,0.0005,-0.0053,0.0128,-0.0017,49 days
2024-06-28,AAPL,2024-08-16,155.0,Put,0.1,0.13,0.3883,-0.0107,0.0009,-0.0082,0.0218,-0.0031,49 days
2024-06-28,AAPL,2024-08-16,160.0,Put,0.13,0.15,0.3636,-0.0136,0.0012,-0.0094,0.0269,-0.004,49 days
2024-06-28,AAPL,2024-08-16,165.0,Put,0.17,0.22,0.346,-0.0191,0.0017,-0.0119,0.036,-0.0056,49 days
2024-06-28,AAPL,2024-08-16,170.0,Put,0.23,0.26,0.3226,-0.0249,0.0023,-0.0138,0.0451,-0.0073,49 days
2024-06-28,AAPL,2024-08-16,175.0,Put,0.32,0.37,0.3049,-0.0353,0.0033,-0.0173,0.0622,-0.0097,49 days
2024-06-28,AAPL,2024-08-16,180.0,Put,0.45,0.5,0.2861,-0.0495,0.0046,-0.0212,0.0862,-0.0134,49 days
2024-06-28,AAPL,2024-08-16,185.0,Put,0.69,0.75,0.2727,-0.0737,0.0067,-0.0272,0.1159,-0.0198,49 days
2024-06-28,AAPL,2024-08-16,190.0,Put,0.73,1.17,0.2495,-0.1004,0.0092,-0.0308,0.139,-0.0267,49 days
2024-06-28,AAPL,2024-08-16,195.0,Put,1.34,1.84,0.2439,-0.1559,0.0129,-0.0402,0.1889,-0.0406,49 days
2024-06-28,AAPL,2024-08-16,200.0,Put,2.35,2.87,0.2411,-0.2325,0.0168,-0.0497,0.2422,-0.0588,49 days
2024-06-28,AAPL,2024-08-16,205.0,Put,3.0,4.4,0.2248,-0.3192,0.0213,-0.0521,0.2749,-0.0774,49 days
2024-06-28,AAPL,2024-08-16,210.0,Put,5.95,6.4,0.2397,-0.4364,0.0224,-0.0598,0.3028,-0.1007,49 days
2024-06-28,AAPL,2024-08-16,215.0,Put,7.25,9.05,0.2184,-0.559,0.0256,-0.0507,0.3011,-0.1154,49 days
2024-06-28,AAPL,2024-08-16,220.0,Put,10.0,13.0,0.223,-0.677,0.0242,-0.0443,0.2713,-0.122,49 days
2024-06-28,AAPL,2024-08-16,225.0,Put,14.0,17.95,0.2538,-0.746,0.0196,-0.0446,0.2488,-0.1247,49 days
2024-06-28,AAPL,2024-08-16,230.0,Put,18.1,22.0,0.255,-0.8304,0.0174,-0.0324,0.1907,-0.1103,49 days
2024-06-28,AAPL,2024-08-16,235.0,Put,22.5,26.8,0.2693,-0.8826,0.0146,-0.0252,0.1528,-0.0949,49 days
2024-06-28,AAPL,2024-08-16,240.0,Put,28.3,31.7,0.3282,-0.8662,0.0116,-0.0371,0.1664,-0.1135,49 days
2024-06-28,AAPL,2024-08-16,245.0,Put,33.1,36.3,0.3421,-0.8986,0.0101,-0.0305,0.1382,-0.1003,49 days
2024-06-28,AAPL,2024-08-16,255.0,Put,43.2,46.7,0.4246,-0.8949,0.0077,-0.0419,0.1366,-0.1156,49 days
2024-06-28,AAPL,2024-08-16,260.0,Put,48.3,51.5,0.4512,-0.9035,0.0069,-0.0418,0.1318,-0.1142,49 days
2024-06-28,AAPL,2024-08-16,265.0,Put,52.1,56.0,0.3002,-1.0,0.0,0.0,0.0,0.0,49 days
2024-06-28,AAPL,2024-08-16,270.0,Put,59.0,61.75,0.545,-0.8888,0.0057,-0.0599,0.1426,-0.1359,49 days
2024-06-28,AAPL,2024-08-16,275.0,Put,62.1,66.5,0.4694,-0.9603,0.0049,-0.0183,0.0631,-0.0643,49 days
2024-07-01,AAPL,2024-07-12,150.0,Put,0.0,0.02,0.7686,-0.0022,0.0002,-0.009,0.0026,-0.0001,11 days
2024-07-01,AAPL,2024-07-12,155.0,Put,0.0,0.02,0.7058,-0.0024,0.0002,-0.0089,0.0028,-0.0001,11 days
2024-07-01,AAPL,2024-07-12,165.0,Put,0.01,0.03,0.6103,-0.004,0.0005,-0.0121,0.0045,-0.0002,11 days
2024-07-01,AAPL,2024-07-12,170.0,Put,0.01,0.03,0.5502,-0.0045,0.0006,-0.0119,0.0049,-0.0003,11 days
2024-07-01,AAPL,2024-07-12,175.0,Put,0.01,0.04,0.5074,-0.0063,0.0009,-0.0147,0.0066,-0.0004,11 days
2024-07-01,AAPL,2024-07-12,180.0,Put,0.01,0.05,0.4603,-0.0084,0.0013,-0.0172,0.0086,-0.0005,11 days
2024-07-01,AAPL,2024-07-12,185.0,Put,0.03,0.04,0.3829,-0.0072,0.0014,-0.0124,0.0075,-0.0004,11 days
2024-07-01,AAPL,2024-07-12,190.0,Put,0.06,0.07,0.3536,-0.0136,0.0026,-0.0197,0.0131,-0.0009,11 days
2024-07-01,AAPL,2024-07-12,195.0,Put,0.09,0.1,0.3106,-0.0216,0.0044,-0.0251,0.0193,-0.0014,11 days
2024-07-01,AAPL,2024-07-12,200.0,Put,0.15,0.16,0.2694,-0.0376,0.0081,-0.0341,0.0319,-0.0023,11 days
2024-07-01,AAPL,2024-07-12,202.5,Put,0.2,0.22,0.2503,-0.0523,0.0115,-0.0407,0.0425,-0.0031,11 days
2024-07-01,AAPL,2024-07-12,207.5,Put,0.46,0.48,0.2196,-0.1158,0.0241,-0.0624,0.074,-0.0068,11 days
2024-07-01,AAPL,2024-07-12,212.5,Put,1.26,1.31,0.2031,-0.2746,0.0455,-0.0919,0.1257,-0.015,11 days
